id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
2001,080451101,ausgaben,2012,"Steuer- und Zollverwaltung, Vermögensverwaltung",061,Bundesministerium der Finanzen,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,08,Finanzverwaltung,funktion,0804 511 01 - 061,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0804,27500,Allgemeine Dienste,06,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Bundeszollverwaltung,0,1
2002,046944657,ausgaben,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundeskanzlerin und Bundeskanzleramt,44,446,"Beihilfen, Unterstützungen und dgl.",4,04,Politische Führung und zentrale Verwaltung,funktion,0469 446 57 - 018,Beihilfen aufgrund der Beihilfevorschriften,Personalausgaben,0469,1085,Allgemeine Dienste,01,Beihilfen für Versorgungsempfänger und dgl.,Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter der Kapitel 0405 bis 0408,0,0
2003,020145202,ausgaben,2012,Unfallversicherung,223,Deutscher Bundestag,45,452,Sonstige personalbezogene Ausgaben,4,02,Sozialversicherung einschließlich Arbeitslosenversicherung,funktion,0201 452 02 - 223,Unfallkasse des Bundes,Personalausgaben,0201,160,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",22,Personalbezogene Zahlungen an die Sozialversicherungsträger (soweit nicht unter Obergruppen 41 bis 44 erfasst),Deutscher Bundestag,2,1
2004,120561202,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",61,612,Allgemeine (nicht zweckgebundene) Zuweisungen an öffentlichen Bereich,6,12,Verwaltung,funktion,1205 612 02 - 719,Beitrag zu den Kosten der Übertragungssoftware Governikus an das Land Niedersachsen,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1205,0,Verkehrs- und Nachrichtenwesen,71,Allgemeine Zuweisungen an Länder,Bundesamt für Güterverkehr,7,0
2005,120561201,ausgaben,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",61,612,Allgemeine (nicht zweckgebundene) Zuweisungen an öffentlichen Bereich,6,12,Verwaltung,funktion,1205 612 01 - 719,Beitrag zu den Kosten des elektronischen Abfallnachweisverfahrens an das Land NRW,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1205,10,Verkehrs- und Nachrichtenwesen,71,Allgemeine Zuweisungen an Länder,Bundesamt für Güterverkehr,7,0
2006,086745357,ausgaben,2012,Versorgung einschließlich Beihilfen für Versorgungsempfänger im Bereich der Finanzverwaltung,068,Bundesministerium der Finanzen,45,453,Sonstige personalbezogene Ausgaben,4,08,Finanzverwaltung,funktion,0867 453 57 - 068,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0867,0,Allgemeine Dienste,06,"Trennungsgeld, Umzugskostenvergütungen",Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 08,0,0
2007,200342801,ausgaben,2012,Politische Führung,011,Bundesrechnungshof,42,428,Bezüge und Nebenleistungen,4,20,Politische Führung und zentrale Verwaltung,funktion,2003 428 01 - 011,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,2003,3066,Allgemeine Dienste,01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Prüfungsämter des Bundes,0,1
2008,061281201,ausgaben,2012,Verwaltungsfachhochschulen,133,Bundesministerium des Innern,81,812,Erwerb von beweglichen Sachen,8,06,Hochschulen,funktion,0612 812 01 - 133,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0612,1000,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",13,Erwerb von Geräten und sonstigen beweglichen Sachen,Fachhochschule des Bundes für öffentliche Verwaltung,1,1
2009,080211999,einnahmen,2012,Schuldenverwaltung und sonstige Finanzverwaltung,062,Bundesministerium der Finanzen,11,119,Verwaltungseinnahmen,1,08,Finanzverwaltung,funktion,0802 119 99 - 062,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0802,100,Allgemeine Dienste,06,Sonstige,Allgemeine Bewilligungen,0,0
2010,110753255,ausgaben,2012,Versicherungsbehörden,211,Bundesministerium für Arbeit und Soziales,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,11,Verwaltung,funktion,1107 532 55 - 211,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1107,750,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",21,Sonstiges,Bundesversicherungsamt,2,1
2011,146723257,einnahmen,2012,Versorgung einschließlich Beihilfen für Versorgungsempfänger im Bereich der Bundeswehrverwaltung,038,Bundesministerium der Verteidigung,23,232,Sonstige (zweckgebundene) Zuweisungen aus dem öffentlichen Bereich,2,14,Verteidigung (nur Bund),funktion,1467 232 57 - 038,Beteiligung an den Versorgungslasten des Bundes,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1467,250,Allgemeine Dienste,03,Sonstige Zuweisungen von Ländern,Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 14,0,0
2012,070411999,einnahmen,2012,Ordentliche Gerichte und Staatsanwaltschaften,052,Bundesministerium der Justiz,11,119,Verwaltungseinnahmen,1,07,Rechtsschutz,funktion,0704 119 99 - 052,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0704,5,Allgemeine Dienste,05,Sonstige,Der Generalbundesanwalt beim Bundesgerichtshof,0,0
2013,120271373,ausgaben,2012,Sonstiges,699,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",71,713,Baumaßnahmen,7,12,Regionale Förderungsmaßnahmen,funktion,1202 713 73 - 699,Aufwendungen für Bundeswasserstraßen (August-Hochwasser 2002),Baumaßnahmen,1202,0,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",69,Baumaßnahmen,Allgemeine Bewilligungen,6,0
2014,120271371,ausgaben,2012,Sonstiges,699,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",71,713,Baumaßnahmen,7,12,Regionale Förderungsmaßnahmen,funktion,1202 713 71 - 699,Aufwendungen für Bundesfernstraßen (August-Hochwasser 2002),Baumaßnahmen,1202,0,"Energie- und Wasserwirtschaft, Gewerbe, Dienstleistungen",69,Baumaßnahmen,Allgemeine Bewilligungen,6,0
2015,091553255,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,Bundesministerium für Wirtschaft und Technologie,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,09,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,0915 532 55 - 165,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0915,32,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstiges,Bundesanstalt für Geowissenschaften und Rohstoffe,1,1
2016,062668101,ausgaben,2012,Fördermaßnahmen für Studierende,142,Bundesministerium des Innern,68,681,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,06,"Förderung von Schülern, Studenten und dgl.",funktion,0626 681 01 - 142,Studienbeihilfen für IT-Nachwuchskräfte,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0626,7,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",14,"Renten, Unterstützungen und sonstige Geldleistungen an natürliche Personen",Beschaffungsamt des Bundesministeriums des Innern,1,1
2017,170463403,ausgaben,2012,Zivildienst,015,"Bundesministerium für Familie, Senioren, Frauen und Jugend",63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,17,Politische Führung und zentrale Verwaltung,funktion,1704 634 03 - 015,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1704,120,Allgemeine Dienste,01,Sonstige Zuweisungen an Sondervermögen,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,0,1
2018,101453999,ausgaben,2012,Andere Einrichtungen für Wissenschaft und Forschung,165,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",53,539,Sächliche Verwaltungsausgaben (Obergruppe 53),5,10,"Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnische Entwicklung, vgl. Funktion 036)",funktion,1014 539 99 - 165,Vermischte Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1014,748,"Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten",16,Sonstiges,"Friedrich Loeffler-Institut, Bundesforschungsinstitut für Tiergesundheit",1,1
2019,020151801,ausgaben,2012,Politische Führung,011,Deutscher Bundestag,51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,02,Politische Führung und zentrale Verwaltung,funktion,0201 518 01 - 011,Mieten und Pachten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0201,5749,Allgemeine Dienste,01,Mieten und Pachten,Deutscher Bundestag,0,1
2020,142255931,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,55,559,"Militärische Beschaffungen, Materialerhaltung, Wehrforschung, wehrtechnische und sonstige militärische Entwicklung und Erprobung sowie militärische Anlagen",5,14,Verteidigung (nur Bund),funktion,1422 559 31 - 032,Beitrag zu den Beschaffungskosten,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1422,12500,Allgemeine Dienste,03,Beträge zu Beschaffungsvorhaben und zu Baumaßnahmen Dritter,Bewilligungen im Rahmen der Mitgliedschaft zur NATO und zu anderen internationalen Organisationen,0,0
2021,140352501,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,52,525,Sächliche Verwaltungsausgaben (Obergruppe 52),5,14,Verteidigung (nur Bund),funktion,1403 525 01 - 032,Aus- und Fortbildung,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1403,101000,Allgemeine Dienste,03,Aus- und Fortbildung,"Kommandobehörden, Truppen, Sozialversicherungsbeiträge und Fürsorgemaßnahmen für Soldatinnen und Soldaten",0,1
2022,061111101,einnahmen,2012,Innere Verwaltung,012,Bundesministerium des Innern,11,111,Verwaltungseinnahmen,1,06,Politische Führung und zentrale Verwaltung,funktion,0611 111 01 - 012,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0611,25,Allgemeine Dienste,01,"Gebühren, sonstige Entgelte",Bundesakademie für öffentliche Verwaltung,0,0
2023,140353101,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,53,531,Sächliche Verwaltungsausgaben (Obergruppe 53),5,14,Verteidigung (nur Bund),funktion,1403 531 01 - 032,Beschaffung und Haltung von Tieren,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1403,1200,Allgemeine Dienste,03,Sonstiges,"Kommandobehörden, Truppen, Sozialversicherungsbeiträge und Fürsorgemaßnahmen für Soldatinnen und Soldaten",0,1
2024,101638101,einnahmen,2012,Haushaltstechnische Verrechnungen,990,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",38,381,Haushaltstechnische Verrechnungen,3,10,Haushaltstechnische Verrechnungen,funktion,1016 381 01 - 990,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",1016,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",9,0
2025,070511999,einnahmen,2012,Verwaltungsgerichte,053,Bundesministerium der Justiz,11,119,Verwaltungseinnahmen,1,07,Rechtsschutz,funktion,0705 119 99 - 053,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0705,10,Allgemeine Dienste,05,Sonstige,Bundesverwaltungsgericht,0,0
2026,121611101,einnahmen,2012,Sonstiges,759,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",11,111,Verwaltungseinnahmen,1,12,Luftfahrt,funktion,1216 111 01 - 759,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1216,11500,Verkehrs- und Nachrichtenwesen,75,"Gebühren, sonstige Entgelte",Luftfahrt-Bundesamt,7,0
2027,061012401,einnahmen,2012,Polizei,042,Bundesministerium des Innern,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,06,Öffentliche Sicherheit und Ordnung,funktion,0610 124 01 - 042,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0610,210,Allgemeine Dienste,04,Mieten und Pachten,Bundeskriminalamt,0,0
2028,306743457,ausgaben,2012,"Versorgung einschließlich Beihilfen für Versorgungsempfänger, soweit nicht unter Funktionen 038, 039, 048, 058, 068, 118 und 138",018,Bundesministerium für Bildung und Forschung,43,434,Versorgungsbezüge und dgl.,4,30,Politische Führung und zentrale Verwaltung,funktion,3067 434 57 - 018,Zuführung an die Versorgungsrücklage,Personalausgaben,3067,653,Allgemeine Dienste,01,Zuführung an die Versorgungsrücklage,Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter des Einzelplans 30,0,0
2029,170451855,ausgaben,2012,Zivildienst,015,"Bundesministerium für Familie, Senioren, Frauen und Jugend",51,518,Sächliche Verwaltungsausgaben (Obergruppe 51),5,17,Politische Führung und zentrale Verwaltung,funktion,1704 518 55 - 015,"Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1704,0,Allgemeine Dienste,01,Mieten und Pachten,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,0,1
2030,061145311,ausgaben,2012,Innere Verwaltung,012,Bundesministerium des Innern,45,453,Sonstige personalbezogene Ausgaben,4,06,Politische Führung und zentrale Verwaltung,funktion,0611 453 11 - 012,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,0611,34,Allgemeine Dienste,01,"Trennungsgeld, Umzugskostenvergütungen",Bundesakademie für öffentliche Verwaltung,0,1
2031,150438101,einnahmen,2012,Haushaltstechnische Verrechnungen,990,Bundesministerium für Gesundheit,38,381,Haushaltstechnische Verrechnungen,3,15,Haushaltstechnische Verrechnungen,funktion,1504 381 01 - 990,Leistungen von Bundesbehörden zur Durchführung von Aufträgen,"Einnahmen aus Schuldenaufnahmen, aus Zuweisungen und Zuschüssen für Investitionen, besondere Finanzierungseinnahmen",1504,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,Bundeszentrale für gesundheitliche Aufklärung,9,0
2032,150442749,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,42,427,Bezüge und Nebenleistungen,4,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1504 427 49 - 314,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1504,31,"Gesundheit, Umwelt, Sport und Erholung",31,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Bundeszentrale für gesundheitliche Aufklärung,3,1
2033,170181201,ausgaben,2012,Politische Führung,011,"Bundesministerium für Familie, Senioren, Frauen und Jugend",81,812,Erwerb von beweglichen Sachen,8,17,Politische Führung und zentrale Verwaltung,funktion,1701 812 01 - 011,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1701,90,Allgemeine Dienste,01,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesministerium,0,1
2034,060851901,ausgaben,2012,Statistischer Dienst,014,Bundesministerium des Innern,51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,funktion,0608 519 01 - 014,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0608,350,Allgemeine Dienste,01,Unterhaltung der Grundstücke und baulichen Anlagen,Statistisches Bundesamt,0,1
2035,150154201,ausgaben,2012,Informationswesen,013,Bundesministerium für Gesundheit,54,542,Sächliche Verwaltungsausgaben (Obergruppe 54),5,15,Politische Führung und zentrale Verwaltung,funktion,1501 542 01 - 013,Öffentlichkeitsarbeit,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1501,4690,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,0
2036,150553201,ausgaben,2012,Maßnahmen des Gesundheitswesens,314,Bundesministerium für Gesundheit,53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,15,Einrichtungen und Maßnahmen des Gesundheitswesens,funktion,1505 532 01 - 314,Medizinische Klassifikationen und verwandte Begriffssysteme,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1505,48,"Gesundheit, Umwelt, Sport und Erholung",31,Sonstiges,Deutsches Institut für Medizinische Dokumentation und Information,3,1
2037,121082312,ausgaben,2012,Bundesautobahnen,721,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",82,823,Erwerb von unbeweglichen Sachen,8,12,Straßen,funktion,1210 823 12 - 721,Erwerb privat vorfinanzierter Bundesautobahnabschnitte,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1210,162233,Verkehrs- und Nachrichtenwesen,72,Erwerbsanteile im Rahmen von ÖPP-Projekten sowie Erwerb privat vorfinanzierter unbeweglicher Sachen,Bundesfernstraßen (ohne Lkw-Maut),7,0
2038,110168806,ausgaben,2012,Politische Führung,011,Bundesministerium für Arbeit und Soziales,68,688,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,11,Politische Führung und zentrale Verwaltung,funktion,1101 688 06 - 011,Zahlungsverpflichtungen aus Verstößen gegen EU-Recht,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,1101,0,Allgemeine Dienste,01,Abführung der Eigenmittel an die EU,Bundesministerium,0,0
2039,050471131,ausgaben,2012,Auslandsschulwesen und kulturelle Angelegenheiten im Ausland,024,Auswärtiges Amt,71,711,Baumaßnahmen,7,05,Auswärtige Angelegenheiten,funktion,0504 711 31 - 024,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,0504,8550,Allgemeine Dienste,02,Baumaßnahmen,Pflege kultureller Beziehungen zum Ausland,0,1
